url,title,segment,target
http://zgsc.china.com.cn/jixi/tswh/2015-10-15/413389.html,绩溪——沉甸甸的“徽文化博物馆”,"绩溪 —— 沉甸甸 的 “ 徽 文化 博物馆 ”
",1
http://news.ifeng.com/a/20150204/43094904_0.shtml,“徽文化”、“非遗”将走进职教课堂,"“ 徽 文化 ” 、 “ 非 遗 ” 将 走 进 职教 课堂
",1
http://www.ahwang.cn/zbah/20151002/1457377.shtml?new1,黄山徽文化及乡村景点吸引大量游客(图),"黄山 徽 文化 及 乡村 景点 吸引 大量 游客 ( 图 )
",1
http://news.xinhuanet.com/yzyd/local/20140808/c_1111991190.htm,台胞何元吉到故乡安徽歙县考察徽文化,"台胞 何 元吉 到 故乡 安徽 歙县 考察 徽 文化
",1
http://finance.ifeng.com/a/20140805/12865684_0.shtml,海外优秀学生参与“奖学之旅” 领略徽文化,"海外 优秀 学生 参与 “ 奖 学之 旅 ” 领略 徽 文化
",1
http://news.163.com/14/0725/15/A20Q4UOA00014AED.html,《大黄山》展示徽文化之美,"《 大黄山 》 展示 徽 文化 之 美
",1
http://news.wehefei.com/system/2015/09/06/010519757.shtml,台湾连续5年成安徽入境旅游最大客源地 游客体验徽文化,"台湾 连续 5 年 成 安徽 入境 旅游 最 大 客源 地 游客 体验 徽 文化
",1
http://finance.ifeng.com/a/20140708/12677640_0.shtml,港澳台10所高校学生来皖研习徽文化,"港澳台 10 所 高校 学生 来皖 研习 徽 文化
",1
http://www.huaxia.com/qqla/gdrd/2014/12/4188965.html,徽州文化旅游区入选国家旅游局最新一批5A景区,"徽州 文化 旅游区 入选 国家 旅游局 最 新 一 批 5 A 景区
",1
http://www.newshs.com/a/20150807/00144.htm,歙县七位教师获“徽文化特色人才”征文奖,"歙县 七 位 教师 获 “ 徽 文化 特色 人才 ” 征文 奖
",1
http://ah.people.com.cn/BIG5/n/2015/0906/c227573-26255874.html,台灣連續5年成安徽入境旅游最大客源地 游客體驗徽文化,"台灣 連續 5 年 成 安徽 入境 旅游 最 大 客源 地 游客 體驗 徽 文化
",1
http://www.ahtv.cn/c/2015/0526/00516399.html,-黄山:骑行新安江 感受徽文化,"- 黄山 : 骑 行 新安江 感受 徽 文化
",1
http://www.caigou2003.com/tender/notice/332856.html,徽文化博物馆工作服采购项目(二次)询价公告,"徽 文化 博物馆 工作服 采购 项目 ( 二 次 ) 询价 公告
",1
http://edu.gmw.cn/newspaper/2015-03/02/content_104801202.htm,宣文化与徽文化之比较 ●陆再奇,"宣 文化 与 徽 文化 之 比较 ● 陆 再奇
",1
http://news.163.com/14/0509/09/9RPSVG3600014AED.html,“徽文化风景线”亮相黄山街头,"“ 徽 文化 风景线 ” 亮相 黄山 街头
",1
http://news.163.com/14/0508/20/9ROI1OH100014JB5_all.html,“中国徽文化”图片展亮相巴黎(高清组图)(全文),"“ 中国 徽 文化 ” 图片展 亮相 巴黎 ( 高 清 组图 ) ( 全文 )
",1
http://news.163.com/14/0508/09/9RND95A600014AED.html,黄山徽州文化旅游集团主题活动成功举行,"黄山 徽州 文化 旅游 集团 主题 活动 成功 举行
",1
http://news.xinhuanet.com/culture/2014-05/08/c_126474792.htm,“中国徽文化”图片展亮相巴黎 图,"“ 中国 徽 文化 ” 图片展 亮相 巴黎 图
",1
http://money.163.com/14/0508/03/9RMNLCU600254TI5.html#from=keyscan,中国徽文化图片展在巴黎亮相,"中国 徽 文化 图片展 在 巴黎 亮相
",1
http://news.163.com/14/0508/03/9RMN9JFC00014Q4P.html,“徽文化”倾倒巴黎(图),"“ 徽 文化 ” 倾倒 巴黎 ( 图 )
",1
http://www.ah.xinhuanet.com/2015-04/09/c_1114919618.htm,白湖监狱:举办“徽文化与监狱文化建设发展”研讨交流会,"白 湖 监狱 : 举办 “ 徽 文化 与 监狱 文化 建设 发展 ” 研讨 交流会
",1
http://news.xinhuanet.com/world/2014-05/07/c_1110574906.htm,令人难以拒绝的邀约——记“中国徽文化”图片展亮相巴黎,"令 人 难以 拒绝 的 邀约 —— 记 “ 中国 徽 文化 ” 图片展 亮相 巴黎
",1
http://news.xinhuanet.com/world/2014-05/07/c_1110572755.htm,“中国徽文化”图片展亮相巴黎,"“ 中国 徽 文化 ” 图片展 亮相 巴黎
",1
http://news.wehefei.com/system/2015/06/12/010453368.shtml,徽州传统文化展将安徽博物院开展 大量展品诠释徽文化,"徽州 传统 文化展 将 安徽 博物院 开展 大量 展品 诠释 徽 文化
",1
http://news.gmw.cn/newspaper/2015-02/05/content_104359646.htm,徽文化研学旅行实践教育基地创建,"徽 文化 研 学 旅行 实践 教育 基地 创建
",1
http://travel.people.com.cn/n/2015/0204/c41570-26508325.html,创建徽文化研学旅行实践教育基地研讨会在黄山举行,"创建 徽 文化 研 学 旅行 实践 教育 基地 研讨会 在 黄山 举行
",1
http://365jia.cn/news/2015-05-04/D8A770A51080B735.html,“大咖”聚首科大畅谈青春梦想 联想CEO邀大家感受徽文化,"“ 大咖 ” 聚首 科大 畅谈 青春 梦想 联想 C E O 邀 大家 感受 徽 文化
",1
http://www.newshs.com/a/20150527/00160.htm,新华社高级记者张严平采风徽文化,"新华社 高级 记者 张 严平 采风 徽 文化
",1
http://auto.yznews.com.cn/2015-05/20/content_5525323.htm,徽文化二日游 金澳奥迪车主自驾招募,"徽 文化 二日 游 金 澳 奥迪 车主 自 驾 招募
",1
http://news.ifeng.com/a/20140912/41960435_0.shtml,徽文化交易中心或现身高铁站北广场,"徽 文化 交易 中心 或 现身 高铁 站 北 广场
",1
http://epaper.hf365.com/hfrb/html/2015-05/05/content_97364.htm,“徽商徽人徽文化”荡气回肠,"“ 徽商 徽 人 徽 文化 ” 荡气回肠
",1
http://news.newsxc.com/folder20/folder152/2015-05-04/222956.html,徽文化与歙砚雕刻艺术——姜和平,"徽 文化 与 歙砚 雕刻 艺术 —— 姜 和平
",1
http://news.163.com/14/0401/11/9OO9A1DA00014AED.html,中外学子感受徽文化(图),"中外 学子 感受 徽 文化 ( 图 )
",1
http://www.newshs.com/a/20150430/00186.htm,(图)徽州区岩寺镇中心学校开展“感受春天 感受徽文化”活动,"( 图 ) 徽州区 岩寺 镇 中心 学校 开展 “ 感受 春天 感受 徽 文化 ” 活动
",1
http://www.newshs.com/a/20150415/00150.htm,(图)渔梁古街游人如织 徽州文化倍受青睐,"( 图 ) 渔 梁 古街 游人如织 徽州 文化 倍受 青睐
",1
http://www.wenming.cn/syjj/dfcz/ah/201502/t20150204_2438466.shtml,黄山:传承徽州文化 实施文化惠民,"黄山 : 传承 徽州 文化 实施 文化 惠民
",1
http://culture.ifeng.com/gundong/detail_2014_03/11/34653201_0.shtml,安徽省油画作品晋京邀请展徽文化展示中心开幕,"安徽省 油画 作品 晋 京 邀请 展徽 文化 展示 中心 开幕
",1
http://epaper.hf365.com/hfrb/html/2015-04/03/content_89467.htm,传播徽文化 重塑“徽班”精神,"传播 徽 文化 重塑 “ 徽班 ” 精神
",1
http://news.163.com/14/0305/17/9MJC5AU000014AED.html,跟随环泰细品徽文化、大黄山,"跟随 环 泰 细品 徽 文化 、 大黄山
",1
http://www.szdushi.com.cn/news/201503/2015129598.shtml,徽文化走进甪直古镇 黄梅戏唱响江南文化园,"徽 文化 走 进 甪直 古镇 黄梅戏 唱 响 江南 文化园
",1
http://news.xinhuanet.com/house/hf/2014-02-26/c_119501706.htm,合肥区域旅游布局:滨湖建大型徽文化风情街,"合肥 区域 旅游 布局 : 滨湖 建 大型 徽 文化 风情 街
",1
http://news.163.com/14/0221/15/9LKBGTBT00014Q4P.html,江淮汽车“徽文化”体验之旅济南启幕(图),"江淮 汽车 “ 徽 文化 ” 体验 之 旅 济南 启幕 ( 图 )
",1
http://www.chinadaily.com.cn/hqgj/jryw/2014-02-21/content_11261728.html,江淮汽车“徽文化”体验之旅启幕,"江淮 汽车 “ 徽 文化 ” 体验 之 旅 启幕
",1
http://www.chinadaily.com.cn/hqgj/jryw/2014-02-21/content_11261501.html,江淮汽车徽文化体验之旅启动,"江淮 汽车 徽 文化 体验 之 旅 启动
",1
http://auto.163.com/14/0220/12/9LHEJ9B800084IJU.html,魅力江淮 皖美体验江淮汽车“徽文化”,"魅力 江淮 皖美 体验 江淮 汽车 “ 徽 文化 ”
",1
http://epaper.hf365.com/hfwb/html/2015-03/16/content_83989.htm,"“走,到中英街领略徽文化”","“ 走 , 到 中英街 领略 徽 文化 ”
",1
http://www.autohome.com.cn/news/201402/725766.html,江淮汽车“徽文化”体验之旅盛装启幕,"江淮 汽车 “ 徽 文化 ” 体验 之 旅 盛装 启幕
",1
http://news.ifeng.com/a/20140821/41671112_0.shtml,260名全国劳模将来黄山市休养考察 感受厚重徽文化,"260 名 全国 劳模 将来 黄山市 休养 考察 感受 厚重 徽 文化
",1
http://www.china.com.cn/cppcc/2014-02/10/content_31416680.htm,全国政协委员王晓玉:刘晓庆为徽文化出力我愿当桥梁,"全国 政协 委员 王 晓玉 : 刘晓庆 为 徽 文化 出力 我 愿 当 桥梁
",1
http://www.chinadaily.com.cn/hqgj/jryw/2014-02-09/content_11172104.html,全国政协委员王晓玉:需刘晓庆为徽文化出力我愿当桥梁,"全国 政协 委员 王 晓玉 : 需 刘晓庆 为 徽 文化 出力 我 愿 当 桥梁
",1
http://365jia.cn/news/2014-12-21/E84C25CC5ECCBF82.html,未来四成本科院校将变“应用技术型” 徽文化技艺进课堂,"未来 四 成 本科 院校 将 变 “ 应用 技术型 ” 徽 文化 技艺 进 课堂
",1
http://ent.news.cn/2014-01/24/c_126052975.htm,"《大黄山》透视""徽文化"" 网友盛赞山里山外皆是景","《 大黄山 》 透视 ""徽 文化 "" 网友 盛赞 山里 山 外 皆 是 景
",1
http://edu.gmw.cn/newspaper/2014-10/10/content_101353735.htm,春风化雨润税徽文化助推谋发展,"春风化雨 润 税 徽 文化 助推 谋 发展
",1
http://www.newshs.com/a/20150206/00156.htm,徽文化研学旅行实践教育基地在我市揭牌,"徽 文化 研 学 旅行 实践 教育 基地 在 我市 揭 牌
",1
http://news.hf365.com/system/2015/02/04/014463588.shtml,徽文化民俗博物馆活动小记者部分稿件,"徽 文化 民俗 博物馆 活动 小 记者 部分 稿件
",1
http://news.hf365.com/system/2015/01/29/014451645.shtml,添“墨水”长见识 不妨去一趟徽文化民俗博物馆,"添 “ 墨水 ” 长 见识 不妨 去 一 趟 徽 文化 民俗 博物馆
",1
http://news.xinhuanet.com/politics/2014-01/09/c_125979028.htm,纪录片《大黄山》在京首映 全景展示黄山和徽文化之美,"纪录片 《 大黄山 》 在 京 首映 全景 展示 黄山 和 徽 文化 之 美
",1
http://news.163.com/16/0520/09/BNGIGU6400014AED.html,中国徽州文化博物馆打造主题研学游,"中国 徽州 文化 博物馆 打造 主题 研 学游
",1
http://epaper.anhuinews.com/html/ahsb/20150123/article_3241443.shtml,两部徽文化纪录片开机,"两 部 徽 文化 纪录片 开 机
",1
http://news.xinhuanet.com/local/2013-12/27/c_118742516.htm,纪录片《大黄山》全景展示黄山和徽文化,"纪录片 《 大黄山 》 全景 展示 黄山 和 徽 文化
",1
http://www.chinadaily.com.cn/hqgj/jryw/2013-12-24/content_10882281.html,实用与艺术完美结合 源泉博物馆留住徽文化的“根”,"实用 与 艺术 完美 结合 源泉 博物馆 留住 徽 文化 的 “ 根 ”
",1
http://biz.ifeng.com/city/ah/human/lundao/detail_2014_12/31/3365371_0.shtml,中国歙县徽班纪念馆30日正式开馆 徽文化又多展示窗口,"中国 歙县 徽班 纪念馆 30日 正式 开馆 徽 文化 又 多 展示 窗口
",1
http://news.hf365.com/system/2014/12/31/014408668.shtml,安徽名人馆元旦试开 八大展厅领略徽文化,"安徽 名人 馆 元旦 试 开 八大 展厅 领略 徽 文化
",1
http://www.ahwang.cn/edu/20141225/1404318.shtml,著名娱乐策划品牌星奥公关 正式进军安徽徽文化演艺市场,"著名 娱乐 策划 品牌 星 奥 公关 正式 进军 安徽 徽 文化 演艺 市场
",1
http://news.hefei.cc/2014/1225/024793851.shtml,合肥后街三期徽文化特色街区--徽珍堂24日隆重开街,"合肥 后街 三 期 徽 文化 特色 街区 --徽珍堂 24 日隆 重 开 街
",1
http://www.newshs.com/a/20141225/00173.htm,徽文化专家座谈 探讨徽文化深化研究,"徽 文化 专家 座谈 探讨 徽 文化 深化 研究
",1
http://www.ahwang.cn/lvyou/20141225/1404262.shtml,逛后街 品徽文化——安徽首席徽文化美食休闲特色街区,"逛 后街 品 徽 文化 —— 安徽 首席 徽 文化 美食 休闲 特色 街区
",1
http://news.ifeng.com/a/20140508/40197701_0.shtml,“徽文化”倾倒巴黎,"“ 徽 文化 ” 倾倒 巴黎
",1
http://hf.house.sina.com.cn/scan/2014-12-18/10245951169833390623996.shtml,宝能城 在汉字听写中了解徽文化,"宝 能 城 在 汉字 听写 中 了解 徽 文化
",1
http://news.hfhouse.com/html/476333.html,【宝能城】在汉字听写中了解徽文化,"【 宝 能 城 】 在 汉字 听写 中 了解 徽 文化
",1
http://www.wenming.cn/syjj/dfcz/ah/201410/t20141017_2236437.shtml,"探访绩溪徽文化的""前世今生"" 感受古徽新韵异彩光芒","探访 绩溪 徽 文化 的 ""前世 今生 "" 感受 古 徽 新韵 异彩 光芒
",1
http://cnews.chinadaily.com.cn/jjah/2014-12/11/content_19067264.htm,国家旅游局公示最新一批5A景区 徽州文化旅游区入选,"国家 旅游局 公示 最新 一 批 5 A 景区 徽州 文化 旅游区 入选
",1
http://www.yuexi.gov.cn/index.php?m=content&c=index&a=show&catid=4512&id=780,安徽青年报“寻找徽文化”栏目相约岳西高腔,"安徽 青年报 “ 寻找 徽 文化 ” 栏目 相约 岳西 高腔
",1
http://news.163.com/13/1121/09/9E6N745P00014AED.html,在徽文化的彩练中穿行,"在 徽 文化 的 彩练 中 穿行
",1
http://news.hs.xafc.com/show-571-3127-1.html,【宇业依云红郡】徽州文化旅游综合开发栖居地,"【 宇 业 依 云 红 郡 】 徽州 文化 旅游 综合 开发 栖居 地
",1
http://fashion.ifeng.com/travel/news/china/detail_2013_11/14/31251250_0.shtml,failed: 文化歙县:停驻休闲小城 品味山水间的徽文化,"f a i l e d : 文化 歙县 : 停驻 休闲 小 城 品味 山水 间 的 徽 文化
",1
http://news.hfhouse.com/html/472652.html,合肥地铁站徽文化设计 看看那些全球最奇特地铁站,"合肥 地铁站 徽 文化 设计 看看 那些 全球 最 奇特 地铁站
",1
http://365jia.cn/news/2014-09-17/0B86E1954274073D.html,合肥文博会将展现徽文化魅力 黄梅飘香神唐塑也将亮相,"合肥 文博 会 将 展现 徽 文化 魅力 黄梅 飘香 神 唐 塑 也 将 亮相
",1
http://news.163.com/13/1028/14/9C9HK6HE00014AEE.html,“徽商与徽州文化学术研讨会”在合肥举行,"“ 徽商 与 徽州 文化 学术 研讨会 ” 在 合肥 举行
",1
http://www.ah.xinhuanet.com/2014-09/04/c_1112362447.htm,无梦到徽州--中国徽文化赴法国展序,"无 梦到 徽州 -- 中国 徽 文化 赴 法国 展序
",1
http://www.ah.xinhuanet.com/2014-08/27/c_1112245993.htm,安师大·俄罗斯米宁大学徽文化夏令营开营,"安 师大 · 俄罗斯 米 宁 大学 徽 文化 夏令营 开营
",1
http://news.cntv.cn/2013/10/17/VIDE1381993324797113.shtml,[视频]拯救古村落 安徽绩溪:千年仁里村 千年徽文化,"[ 视频 ] 拯救 古 村落 安徽 绩溪 : 千 年 仁 里 村 千 年 徽 文化
",1
http://news.163.com/13/1002/16/9A6QASRU00014JB6.html,神游徽文化 畅享祁红香:游祁门4A自然景区 赏民俗非遗展演,"神游 徽 文化 畅 享 祁红 香 : 游 祁门4 A 自然 景区 赏 民俗 非 遗 展演
",1
http://epaper.hf365.com/hfrb/html/2014-09/24/content_37664.htm,唱响徽文化 惠民嘉年华,"唱 响 徽 文化 惠民 嘉年华
",1
http://news.hf365.com/system/2014/09/17/014233615.shtml,“徽文化”将首次亮相合肥文博会,"“ 徽 文化 ” 将 首 次 亮相 合肥 文博 会
",1
http://www.ah.xinhuanet.com/2014-07/09/c_1111522636.htm,领略徽文化魅力,"领略 徽 文化 魅力
",1
http://edu.ifeng.com/a/20140903/40785066_0.shtml,卞利在荷兰、挪威和丹麦三国为华人华侨宣讲徽文化,"卞 利 在 荷兰 、 挪威 和 丹麦 三 国 为 华人 华侨 宣讲 徽 文化
",1
http://ent.ifeng.com/live/news/gudian/gudian_2014_01/15/33034088_0.shtml,《风情安徽之仙乐飘飘》:徽文化跨界音乐革命,"《 风情 安徽 之 仙乐 飘飘 》 : 徽 文化 跨 界 音乐 革命
",1
http://edu.ifeng.com/gaoxiao/detail_2014_08/25/38488709_0.shtml,中俄青年共同开启徽文化夏令营,"中 俄 青年 共同 开启 徽 文化 夏令营
",1
http://news.sina.com.cn/o/2013-08-01/092527831616.shtml,弘扬徽文化打造区域文博展会品牌,"弘扬 徽 文化 打造 区域 文博 展会 品牌
",1
http://www.wenming.cn/wmzh_pd/fw/whyc/201405/t20140526_1964827.shtml,徽州文化薪火相传 黟县非遗保护显生机,"徽州 文化 薪火 相传 黟县 非 遗 保护 显 生机
",1
http://news.sina.com.cn/o/2013-07-23/052327743046.shtml,台湾青年学生徽文化夏令营在肥开营,"台湾 青年 学生 徽 文化 夏令营 在 肥开营
",1
http://ent.ifeng.com/HOT/yaowen/detail_2013_11/21/31425188_0.shtml,《徽商传奇》:一出关于徽商徽人徽文化的诚实之作 一部探索中国...,"《 徽商 传奇 》 : 一 出 关于 徽商 徽 人 徽 文化 的 诚实 之 作 一 部 探索 中国 ...
",1
http://www.chexun.com/2014-04-22/102423612.html,采谷雨春茶 品徽州文化黄山自驾游圆满落幕,"采 谷雨 春茶 品 徽州 文化 黄山 自驾游 圆满 落幕
",1
http://news.bitauto.com/guochanhangqing/20140221/1806357614.html,"江淮和悦A30直降0.3万 体验""徽文化""之旅","江淮 和悦 A 30 直 降 0.3万 体验 ""徽 文化 "" 之 旅
",1
http://news.cheshi.com/20140219/1259569.shtml,魅力江淮 皖美体验—江淮“徽文化”之旅,"魅力 江淮 皖美 体验 — 江淮 “ 徽 文化 ” 之 旅
",1
http://www.chinanews.com/df/2014/04-14/6061453.shtml,合肥市轨道公司:地铁站设计将体现“徽文化”(图),"合肥市 轨道 公司 : 地铁站 设计 将 体现 “ 徽 文化 ” ( 图 )
",1
http://news.bitauto.com/areashopcar/20140304/1806368048.html,聊城江淮和悦A30“徽文化”体验之旅,"聊城 江淮 和悦 A 30 “ 徽 文化 ” 体验 之 旅
",1
http://finance.ifeng.com/roll/20130618/8143629.shtml,中国徽文化呈现国粹魅力,"中国 徽 文化 呈现 国粹 魅力
",1
