url,title,summary,topic
http://www.ahage.net/html/tuijian/20757.html,中共祁门县地下工委在芦溪建立始末,随着抗日斗争形势的发展，赣北特委与中共东南局联系工作时认为，从景德镇到皖南泾县的茂林地区路程较远，需要在途中设立若干交通联络站，以方便干部来往和文件传递，并认为由景德镇出发的第一站设在祁门境内是合适的 汪挽华在芦溪进行合法斗争，以宣传抗日的合法名义，秘密进行革命活动，教育、团结了一批革命群众，发展了汪西渔、郑泉昌、汪玉成、汪炳辉、汪衡章、汪国华等人入党     年 月中旬（农历二月），赣北特委书记石坚（陈更生，解放后任上海市提蓝桥区委书记，已故）假托和汪挽华合伙经营木材生意，来芦溪指导工作,17
http://cul.anhuinews.com/system/2016/03/29/007283181.shtml,安徽：文房四宝善贾乡 徽剧黄梅音绕梁 ,徽墨制作技艺传承人项德胜点燃置放于桐油中的棉灯芯，一小股浓黑的烟随即上蹿 项德胜的儿子项颂说，徽墨与现在常用的墨汁的不同之处，在于徽墨研磨后不溶于水，刚磨出来时，其颗粒浮在水中，久了便会沉淀，这便是为什么古人在写字作画时需要不断磨墨 赵普：安徽人反哺家乡是一种传统,18
http://www.ahage.net/lunwen/15144.html,浅谈清末民国时期的徽州教育,他们为徽州现代教育的建立和发展做了开拓性的工作，其代表人物有许承尧、胡晋接、方新等 学堂由本村富商出资，由于办学资金充足，晋接勇于创新、善于管理，师资力量雄厚，留日回国学生江鹏萱（镜川，婺源人）、程仲沂（宗泗，休宁人），歙县名儒毕醉春（恩桂，歙县人）等徽州一时俊彦都是该校教师 胡晋接创办省立二师，为徽州现代基础教育从教育思想、师资培养等方面奠定了良好基础,18
http://www.ahage.net/lvyou/15213.html,大气典雅的绩溪县上庄镇敦履堂,它的存在，为世人研究上庄村的社会历史状况、明代徽派民居的建筑法式与特征等提供了珍贵的实物资料 敦履堂距今已有好几百年了，看起来有些破旧，但梁柱结构还是好的，足以证实古人有着很高的建筑水平 敦履堂大门开在南檐墙中部，以两根讹角石门柱和一块如意石门额组成框户，上挑三线飞砖，东西发戗，饰以鳌鱼,17
http://hk.huaxia.com/hs-tw/zjhz/hwhgs/2011/06/2445573.html,新安醫學名著,安徽中醫學院新安醫學文獻學專業碩士研究生導師、中華中醫內科學會理事、全國首批名老中醫學術經驗繼承工作導師、省新安醫學研究會會長、高等中醫院校五版《溫病學》教材副主    編，並主編《新安醫籍叢刊》、《續醫述》、《新安醫籍考》，著《老匋讀醫隨筆》等，發表論文  余篇，是國內新安醫學和溫病學科的帶頭人之一     年始先後任安徽中醫學院、皖南醫學院教授、主任醫師，首批《內經》專業碩士研究生導師、全國名老中醫、省中醫藥學會副理事長、新安醫學研究會副會長，主編《濟仁醫錄》、《痹症通論》、《新安名醫考》、《大醫精要》等專著  部，發表論文百餘篇，    年享有國務院政府特殊津貼，傳略載《中國人物年鑒》 吳錦洪，號今翁，    年生，休寧人，早年在滬行醫，抗戰後，返原籍為當地名醫，先後受聘於安徽中醫學院、蚌埠醫學院中醫教授、主任醫師，行醫  載，學識淵博，經驗宏富，兼好書畫篆刻，為國內中醫文獻學及新安醫學研究學科帶頭人之一，全國名老中醫,14
http://www.ahage.net/huidiao/13990.html,徽州木雕：会“说”徽州话,当代徽派木雕技艺代表性传承人、新一代竹木雕刻大师曹篁生的新作《和谐》，无论从表达形式还是从内容上，都堪称与时俱进的代表作 这幅木雕作品利用“荷”与“和”、“蟹”与“谐”谐音的特点，表达的是“和谐”的社会主题，但画面中却是两只螃蟹爬伏在荷叶上，螃蟹钳爪纤细，神态活泼 曹篁生还有一件木雕作品——《徽商荣归故里图》，也是一幅生动的徽商生活图景,7
http://www.ahage.net/huidiao/14577.html,龙川胡氏宗祠木雕荷花图探索与思考（图）,尤其是祠堂正厅两侧隔扇门裙板木雕荷花图，技艺精湛，形象逼真，内涵丰富、寓意深刻，美轮美奂，是中国传统和谐文化的完美艺术体现，堪称大师级的经典之作 一、龙川胡氏宗祠正厅两侧  幅格扇门裙板木雕荷花图，以群荷入图，配以花鸟虫鱼，寓意：本固枝荣、一团和气、家和外顺、和谐共荣   幅荷花图雕刻于祠堂正厅东西两厢隔扇门裙板上,17
http://www.wuyuan168.com/huizhou/huizhoumingren/2011/0122/10178.html,徽州历史名人,北宋宣和年间，宋徽宗皇帝喜花石竹木，在江南设“苏杭应奉局”，派朱等爪牙到东南各地，搜刮民间花石竹木和奇珍异宝，用大船运向汴京，每十船组成一纲，时称“花石纲” 宣和三年四月，方腊在起义根据地帮源与宋军决战败北，被迫带亲信退往洞源村东北的石洞中躲藏，由于叛徒当向导，最后不幸被捕，被解往汴京 北宋宣和年间，宋徽宗皇帝喜花石竹木，在江南设“苏杭应奉局”，派朱等爪牙到东南各地，搜刮民间花石竹木和奇珍异宝，用大船运向汴京，每十船组成一纲，时称“花石纲”,7
http://www.ahage.net/huixue/320.html,老舍 徽州《咏茶》诗,    年 月初，我国著名文学家、戏剧家、曾为我们奉献出《茶馆》、《龙须沟》、《骆驼祥子》、《四世同堂》等一大批不朽巨著的人民艺术家老舍先生偕其夫人、曾经师从国画大师齐白石的著名丹青画家胡洁青女士，从北京南下安徽的徽州地区黄山风景区，度过了为期一个多月的休养旅游、采风写生的欢乐时光，留下了“天都奇伟海云幽，莲蕊莲花高入秋 在屯溪逗留期间，老舍先生应邀为徽州地区的文学爱好者们作了文艺创作辅导报告，结合自己的《龙须沟》、《骆驼祥子》等作品的创作过程、创作体会，推出了文学创作要“多读、多看、多想、多商讨、多写作”的“五多”要诀，给人们留下了极深的印象 在屯溪逗留期间，老舍夫妇还应邀尽兴地游览了屯溪古镇、徽州墨厂和屯溪茶厂等胜景，写下了《赞屯溪》、《咏茶》、《咏墨》等诗作——《赞屯溪》,7
http://www.xinhs.cn/article.asp?id=32862,徽州年俗研讨会在徽州区召开, 月  日～  日，徽州年俗研讨会在徽州区唐模村召开，来自全市各部门单位的徽学专家、学者、徽州民俗研究人员和爱好者，以及地方志专家  余人，就徽州民间春节前的扫尘、辞灶、祭祖、杀年猪、做豆腐、制干鱼、腌腊肉、切冻米糖，以及添置新衣、置办年货、贴春联、门神和窗花、挂年画、灯笼等年俗活动展开研讨，并开展了“杀年猪”采风活动 该活动由黄山市地方志学会主办，徽州区地志办协办 （徽州区档案局）,7
http://www.xinhs.cn/article.asp?id=11847,徽商的形成和经营秘诀,特别是明、清时期徽州商帮的崛起，不仅使徽商在经营行业、活动范围、商业资本和经商人数上雄踞中国十大商帮之首，构成了一大批商业巨子，独领数百年商界风骚，而且驾驭了整个中国市场，甚至冲破海禁、涉足海外，为中国资本主义的萌生奠定了基础 徽商经商不靠欺诈取胜，很重视商业讯息，时人归结为：“因地有无通贸易，视时丰欠以利屈伸 随着徽商的兴起，许多商业巨子纷纷在家乡捐资助学，造福桑锌，使徽州的文化教育迅速发展，至明清时期，徽州的教育程度居全国之首,10
http://www.99huizhou.com/forum.php?mod=viewthread&tid=140237&extra=page%3D5%26filter%3Dtypeid%26typeid%3D13,万安寻碑,吃过中饭，我就约陈政、汪顺生二人去万安古街去拍“復办水龙碑志”碑刻，陈以前在万安生活过，对万安的人和事比较了解，他为我约到住在万安老街，在五城中学教书的同学李顺军老师，车开到万安老街下街的武洪村停下 拍好碑刻我们去逛万安老街，陈政带我们去寻找以前看过的关于古城岩的碑刻，在万安，我们穿行当铺巷斑驳古老的古巷，老街门板上那些古老的广告，店铺之间写有某某墙线的界石，那些被人遗忘而荒芜的水埠，还有那些至今还被村人或游客避雨的凉亭，仿佛让我们回到了清朝的热闹非凡的市井景象 其实象这样的柩屋在徽州其他地方也有，如歙县的渔梁老街，祁门的三里街都有，只是万安柩屋保存下来了，也反映了徽州地方的一种民俗习惯，它將是研究徽商历程的一个实物建筑，正因为这种全国的唯一性，必然引起人们的关注与保护,7
http://www.517huizhou.com/forum.php?mod=viewthread&tid=47081&extra=page%3D10,绩溪上庄余川村“抬汪公”徽州文化传统民俗活动正月十八盛大举行,"安徽绩溪上庄镇余川村定于 月  日（蛇年正月十八）举行“抬汪公”等大型传统民俗活动，隆重纪念“古徽州第一伟人——越国公汪华” 欢迎全国汪氏宗亲和天南海北各届友人莅临参加并指导本次活动 绩溪上庄余川村“抬汪公”徽州文化传统民俗活动,是目前尚存的古徽州域内汪华信仰民俗的精彩再现",17
http://www.ahage.net/huangshan/22380_3.html,徽州历史上的才媛,如祖籍婺源、定居金陵（今南京）的王玉芬、王瑶芬就是典型的姐妹文人，她俩是道光前后两淮盐运使王凤生之女，王玉芬嫁南河同知、仁和（今浙江余杭人）严逊为继室，著有《江声帆影阁诗》 道光时歙县人、两淮盐知事何秉棠的三个女儿也是有名的姐妹才女：次女何佩芬著《绿筠阁诗钞》，居住扬州，嫁范志全 歙县人吴绣砚（著《蕙棂小草》），是太史吴翼堂之妹，嫁洪琰为妻，养育的一女（洪南秀，有《初月吟》，徐士义妻）、三子（进士、御史洪朴，进士、知府洪梧，内阁中书洪榜）均有文名,18
http://www.ahage.net/huixue/6465.html,徽学研究论文总目录（1907,中国社会经济史集刊    （又    年三联社版《读史札记》，改题为《王茂荫与咸丰时代的币制改革》）  ．明代同族的社祭记录之一例--关于《休宁茗洲吴氏家记·社会记》（日）牧野巽 有着丰富的文化资源,15
http://cul.anhuinews.com/system/2009/07/14/002294744.shtml,徽学百家,他敢于跳出当时影响极大的皖·浙两派，从学习吴熙载、赵之谦的风格入手，最后印外求印，除取法传世的秦汉玺印之外，又取资于钟鼎泉布、秦权汉瓦·镜铭碑碣，并追求重现铜印光洁妍美的本来面目 他的印作不主张击边残破，而是用薄刃冲刀来重现秦汉玺印原来的崭新面目，独具一种峻峭古丽的风采 边款刻法采用北魏书体，也自成面目，足见他是一位个性极强的艺术家,15
http://www.ahage.net/anqing/12325.html,两条“墨子”巷 一段徽商情,老街缘何以“墨子”为名，追根究底，必须从徽州会馆说起 相传徽州人来安庆，最早多以开笔墨店为主，而短短一条墨子巷上，民国之前，又确实开有多家笔墨店，再加上徽州会馆也建在大墨子巷上，所以以“墨子”为街名，也就顺理成章 这之前，大墨子巷最具代表性的建筑，就是徽州会馆,10
