segments,count,ratio
例,160,0.00788443779524
目的,159,0.00783516005902
绩溪县,159,0.00783516005902
珍贵,159,0.00783516005902
中华民族,159,0.00783516005902
继续,159,0.00783516005902
玉,159,0.00783516005902
原来,159,0.00783516005902
雄,158,0.00778588232279
注,158,0.00778588232279
遇,158,0.00778588232279
快,158,0.00778588232279
接待,158,0.00778588232279
汉,158,0.00778588232279
准备,158,0.00778588232279
外出,157,0.00773660458657
朴学,157,0.00773660458657
谈,157,0.00773660458657
守,157,0.00773660458657
氏族,157,0.00773660458657
来说,157,0.00773660458657
湖,157,0.00773660458657
质量,156,0.00768732685035
民众,156,0.00768732685035
楹联,156,0.00768732685035
相关,156,0.00768732685035
优势,156,0.00768732685035
保,156,0.00768732685035
乐,156,0.00768732685035
设立,156,0.00768732685035
景观,156,0.00768732685035
公司,156,0.00768732685035
始祖,155,0.00763804911413
解决,155,0.00763804911413
施,155,0.00763804911413
回家,155,0.00763804911413
表达,155,0.00763804911413
意思,155,0.00763804911413
明显,155,0.00763804911413
战乱,154,0.00758877137791
离开,154,0.00758877137791
词,154,0.00758877137791
保持,154,0.00758877137791
做好,154,0.00758877137791
伦理,153,0.00753949364169
书记,153,0.00753949364169
会馆,153,0.00753949364169
经历,153,0.00753949364169
院,153,0.00753949364169
奉,153,0.00753949364169
规范,152,0.00749021590547
二十,152,0.00749021590547
思,152,0.00749021590547
汪氏,152,0.00749021590547
期,151,0.00744093816925
挂,151,0.00744093816925
正式,151,0.00744093816925
誉为,151,0.00744093816925
房屋,151,0.00744093816925
布局,151,0.00744093816925
或者,151,0.00744093816925
难以,151,0.00744093816925
风景,151,0.00744093816925
世人,151,0.00744093816925
召开,150,0.00739166043303
更为,150,0.00739166043303
版,150,0.00739166043303
寿,150,0.00739166043303
惟,150,0.00739166043303
粮食,149,0.00734238269681
收入,149,0.00734238269681
盐业,149,0.00734238269681
车,149,0.00734238269681
俗,149,0.00734238269681
农业,149,0.00734238269681
色彩,149,0.00734238269681
居民,149,0.00734238269681
兵,148,0.00729310496059
尊,148,0.00729310496059
重新,148,0.00729310496059
阙,148,0.00729310496059
经常,148,0.00729310496059
草,148,0.00729310496059
敢,148,0.00729310496059
根本,148,0.00729310496059
接,148,0.00729310496059
度,148,0.00729310496059
商界,148,0.00729310496059
脚,148,0.00729310496059
修建,148,0.00729310496059
故里,147,0.00724382722437
统计,147,0.00724382722437
转,147,0.00724382722437
营,147,0.00724382722437
越来越,147,0.00724382722437
潭,147,0.00724382722437
阶段,147,0.00724382722437
改变,147,0.00724382722437
夜,147,0.00724382722437
道教,147,0.00724382722437
村里,147,0.00724382722437
实际,147,0.00724382722437
撰,146,0.00719454948815
考证,146,0.00719454948815
"。
(",146,0.00719454948815
赐,146,0.00719454948815
悠久,146,0.00719454948815
宗法,146,0.00719454948815
诗人,146,0.00719454948815
最终,146,0.00719454948815
站,146,0.00719454948815
茶商,146,0.00719454948815
附近,145,0.00714527175193
发表,145,0.00714527175193
之前,145,0.00714527175193
数学,145,0.00714527175193
记录,145,0.00714527175193
川,145,0.00714527175193
5月,145,0.00714527175193
引起,145,0.00714527175193
奇,145,0.00714527175193
居住,144,0.00709599401571
篆刻,144,0.00709599401571
同样,144,0.00709599401571
丁,144,0.00709599401571
北方,144,0.00709599401571
完善,144,0.00709599401571
造成,144,0.00709599401571
司,144,0.00709599401571
大门,144,0.00709599401571
同治,144,0.00709599401571
印,143,0.00704671627949
养,143,0.00704671627949
别,143,0.00704671627949
船,143,0.00704671627949
藏书,143,0.00704671627949
地处,143,0.00704671627949
须,143,0.00704671627949
眼,143,0.00704671627949
商品,143,0.00704671627949
斗,143,0.00704671627949
正在,143,0.00704671627949
似乎,143,0.00704671627949
国内,143,0.00704671627949
洞,143,0.00704671627949
厘米,143,0.00704671627949
兴起,143,0.00704671627949
致富,143,0.00704671627949
名家,143,0.00704671627949
习俗,142,0.00699743854327
用于,142,0.00699743854327
岁月,142,0.00699743854327
找,142,0.00699743854327
中学,142,0.00699743854327
室,142,0.00699743854327
好儒,142,0.00699743854327
担任,142,0.00699743854327
数十,142,0.00699743854327
必然,142,0.00699743854327
命名,142,0.00699743854327
财,142,0.00699743854327
三十,142,0.00699743854327
政,142,0.00699743854327
党,141,0.00694816080705
希望,141,0.00694816080705
冬,141,0.00694816080705
移民,141,0.00694816080705
武,141,0.00694816080705
然,141,0.00694816080705
学堂,141,0.00694816080705
直,141,0.00694816080705
妇女,141,0.00694816080705
景区,141,0.00694816080705
背景,141,0.00694816080705
十二,141,0.00694816080705
父,140,0.00689888307083
个人,140,0.00689888307083
这块,140,0.00689888307083
知县,140,0.00689888307083
团,140,0.00689888307083
建成,140,0.00689888307083
主持,140,0.00689888307083
编辑,140,0.00689888307083
疏,140,0.00689888307083
肯定,139,0.00684960533461
诸多,139,0.00684960533461
系列,139,0.00684960533461
解释,139,0.00684960533461
推进,139,0.00684960533461
屯,139,0.00684960533461
抗战,139,0.00684960533461
桃源,139,0.00684960533461
语言,139,0.00684960533461
安庆,139,0.00684960533461
授,139,0.00684960533461
喜欢,139,0.00684960533461
开文,138,0.00680032759839
采取,138,0.00680032759839
雨,138,0.00680032759839
舞,138,0.00680032759839
喜,138,0.00680032759839
最高,138,0.00680032759839
相对,138,0.00680032759839
生存,138,0.00680032759839
录,138,0.00680032759839
机,137,0.00675104986217
计,137,0.00675104986217
统治,137,0.00675104986217
融合,137,0.00675104986217
厅,137,0.00675104986217
校长,137,0.00675104986217
第四,137,0.00675104986217
"。
《",137,0.00675104986217
群体,136,0.00670177212595
联,136,0.00670177212595
之际,136,0.00670177212595
父母,136,0.00670177212595
渡,136,0.00670177212595
r,136,0.00670177212595
遗址,136,0.00670177212595
机构,136,0.00670177212595
江苏,136,0.00670177212595
青年,136,0.00670177212595
显得,135,0.00665249438973
主人,135,0.00665249438973
得以,135,0.00665249438973
亲,135,0.00665249438973
火,135,0.00665249438973
生于,135,0.00665249438973
h,135,0.00665249438973
保留,135,0.00665249438973
责任,135,0.00665249438973
今年,135,0.00665249438973
砖,134,0.00660321665351
晒,134,0.00660321665351
梦,134,0.00660321665351
两淮,134,0.00660321665351
丰,134,0.00660321665351
群,134,0.00660321665351
制定,134,0.00660321665351
统,134,0.00660321665351
遍,134,0.00660321665351
造型,133,0.00655393891729
安全,133,0.00655393891729
休,133,0.00655393891729
生命,132,0.00650466118107
雪,132,0.00650466118107
习惯,132,0.00650466118107
12,132,0.00650466118107
名称,131,0.00645538344485
特殊,131,0.00645538344485
谢,131,0.00645538344485
概念,131,0.00645538344485
档案馆,131,0.00645538344485
主体,131,0.00645538344485
族谱,131,0.00645538344485
泉,131,0.00645538344485
断,131,0.00645538344485
c,131,0.00645538344485
感,130,0.00640610570863
补,130,0.00640610570863
方向,130,0.00640610570863
建议,130,0.00640610570863
位置,130,0.00640610570863
认真,130,0.00640610570863
泰山,130,0.00640610570863
排,130,0.00640610570863
漆,130,0.00640610570863
学院,129,0.00635682797241
外地,129,0.00635682797241
层次,129,0.00635682797241
活,129,0.00635682797241
兴盛,129,0.00635682797241
福建,129,0.00635682797241
宣,128,0.00630755023619
胜,128,0.00630755023619
敬,128,0.00630755023619
唱,128,0.00630755023619
创业,127,0.00625827249997
材料,127,0.00625827249997
世家,127,0.00625827249997
父子,127,0.00625827249997
势力,127,0.00625827249997
早已,127,0.00625827249997
厚,127,0.00625827249997
备,127,0.00625827249997
夏,127,0.00625827249997
朋友,127,0.00625827249997
网络,127,0.00625827249997
推,127,0.00625827249997
吸引,127,0.00625827249997
布,126,0.00620899476375
十三,126,0.00620899476375
完,126,0.00620899476375
结,126,0.00620899476375
寻,126,0.00620899476375
利益,126,0.00620899476375
票,126,0.00620899476375
s,125,0.00615971702753
l,125,0.00615971702753
微,125,0.00615971702753
台湾,125,0.00615971702753
家中,125,0.00615971702753
作出,125,0.00615971702753
图书馆,125,0.00615971702753
歌,125,0.00615971702753
细,125,0.00615971702753
俞,125,0.00615971702753
而言,125,0.00615971702753
色,124,0.00611043929131
天子,124,0.00611043929131
左右,124,0.00611043929131
飞,124,0.00611043929131
毛,124,0.00611043929131
简单,124,0.00611043929131
仪式,124,0.00611043929131
幢,124,0.00611043929131
品牌,124,0.00611043929131
体制,124,0.00611043929131
善于,124,0.00611043929131
详细,124,0.00611043929131
4月,124,0.00611043929131
鼎盛,124,0.00611043929131
后期,123,0.00606116155509
论坛,123,0.00606116155509
府志,123,0.00606116155509
政策,123,0.00606116155509
芜湖,123,0.00606116155509
面积,123,0.00606116155509
姓氏,123,0.00606116155509
指导,123,0.00606116155509
大小,123,0.00606116155509
原则,123,0.00606116155509
一点,123,0.00606116155509
百年,123,0.00606116155509
严格,123,0.00606116155509
普遍,122,0.00601188381887
科,122,0.00601188381887
处理,122,0.00601188381887
客,122,0.00601188381887
古城,122,0.00601188381887
旁,122,0.00601188381887
始终,122,0.00601188381887
军,122,0.00601188381887
学科,122,0.00601188381887
春秋,122,0.00601188381887
之外,122,0.00601188381887
甲,122,0.00601188381887
感受,122,0.00601188381887
生动,122,0.00601188381887
需,122,0.00601188381887
货,122,0.00601188381887
广大,122,0.00601188381887
詹,122,0.00601188381887
几十,121,0.00596260608265
找到,121,0.00596260608265
借,121,0.00596260608265
严,121,0.00596260608265
内部,121,0.00596260608265
大都,121,0.00596260608265
评价,121,0.00596260608265
状,121,0.00596260608265
绕,121,0.00596260608265
案,120,0.00591332834643
独立,120,0.00591332834643
提到,120,0.00591332834643
对象,120,0.00591332834643
挖掘,120,0.00591332834643
措施,120,0.00591332834643
解,120,0.00591332834643
"。
徽商",120,0.00591332834643
象,120,0.00591332834643
孔,120,0.00591332834643
理解,120,0.00591332834643
进步,120,0.00591332834643
氛围,120,0.00591332834643
理想,119,0.00586405061021
南北,119,0.00586405061021
宜,119,0.00586405061021
事情,119,0.00586405061021
涉及,119,0.00586405061021
据说,119,0.00586405061021
协调,119,0.00586405061021
为官,119,0.00586405061021
怀,119,0.00586405061021
股,119,0.00586405061021
负责,119,0.00586405061021
普通,119,0.00586405061021
番,119,0.00586405061021
力,119,0.00586405061021
刚,118,0.00581477287399
处于,118,0.00581477287399
采,118,0.00581477287399
黟山,117,0.00576549513777
刀,117,0.00576549513777
大力,117,0.00576549513777
界,117,0.00576549513777
夫,117,0.00576549513777
舞台,117,0.00576549513777
风貌,117,0.00576549513777
房子,117,0.00576549513777
贵,117,0.00576549513777
释,117,0.00576549513777
后世,117,0.00576549513777
体,116,0.00571621740155
干部,116,0.00571621740155
列,116,0.00571621740155
门楼,116,0.00571621740155
标准,116,0.00571621740155
散,116,0.00571621740155
50,116,0.00571621740155
相传,116,0.00571621740155
仰,116,0.00571621740155
韩,116,0.00571621740155
去世,115,0.00566693966533
汪直,115,0.00566693966533
秀,115,0.00566693966533
仙,115,0.00566693966533
延续,115,0.00566693966533
显,115,0.00566693966533
星,115,0.00566693966533
争,115,0.00566693966533
增加,115,0.00566693966533
继,115,0.00566693966533
运用,115,0.00566693966533
反,115,0.00566693966533
上面,115,0.00566693966533
显示,115,0.00566693966533
较为,115,0.00566693966533
富有,115,0.00566693966533
中间,114,0.00561766192911
实行,114,0.00561766192911
饭,114,0.00561766192911
总结,114,0.00561766192911
完好,114,0.00561766192911
酒,114,0.00561766192911
之乱,114,0.00561766192911
活跃,114,0.00561766192911
题材,114,0.00561766192911
投入,114,0.00561766192911
古籍,114,0.00561766192911
黄帝,113,0.00556838419288
风光,113,0.00556838419288
女子,113,0.00556838419288
美好,113,0.00556838419288
粮,113,0.00556838419288
维护,113,0.00556838419288
筑,113,0.00556838419288
户部,113,0.00556838419288
热情,113,0.00556838419288
博士,113,0.00556838419288
男,113,0.00556838419288
教学,113,0.00556838419288
往来,113,0.00556838419288
保障,113,0.00556838419288
徽州区,113,0.00556838419288
之上,113,0.00556838419288
观点,113,0.00556838419288
岳,113,0.00556838419288
宗教,112,0.00551910645666
饶,112,0.00551910645666
黑,112,0.00551910645666
不足,112,0.00551910645666
戏台,112,0.00551910645666
农,112,0.00551910645666
"。
据",112,0.00551910645666
战争,112,0.00551910645666
老师,112,0.00551910645666
终,112,0.00551910645666
匾,112,0.00551910645666
以下,112,0.00551910645666
80,112,0.00551910645666
烧,112,0.00551910645666
内在,112,0.00551910645666
隔,112,0.00551910645666
角度,111,0.00546982872044
充满,111,0.00546982872044
抬,111,0.00546982872044
美丽,111,0.00546982872044
唯一,111,0.00546982872044
总是,111,0.00546982872044
腔,111,0.00546982872044
方便,111,0.00546982872044
板,111,0.00546982872044
增强,111,0.00546982872044
原始,111,0.00546982872044
官员,111,0.00546982872044
格局,111,0.00546982872044
坡,110,0.00542055098422
倒,110,0.00542055098422
历经,110,0.00542055098422
实际上,110,0.00542055098422
石刻,110,0.00542055098422
背,110,0.00542055098422
场所,110,0.00542055098422
低,110,0.00542055098422
当代,110,0.00542055098422
是否,110,0.00542055098422
州府,110,0.00542055098422
全省,110,0.00542055098422
调查,110,0.00542055098422
烟,110,0.00542055098422
废,110,0.00542055098422
乱,110,0.00542055098422
虚,110,0.00542055098422
板桥,109,0.005371273248
提倡,109,0.005371273248
降,109,0.005371273248
多种,109,0.005371273248
望族,109,0.005371273248
忘,109,0.005371273248
天地,109,0.005371273248
手段,109,0.005371273248
汤,109,0.005371273248
提升,109,0.005371273248
呈现,108,0.00532199551178
设置,108,0.00532199551178
感觉,108,0.00532199551178
基地,108,0.00532199551178
先进,108,0.00532199551178
苦,108,0.00532199551178
查,108,0.00532199551178
目标,108,0.00532199551178
罕见,108,0.00532199551178
队伍,108,0.00532199551178
!,108,0.00532199551178
念,108,0.00532199551178
质,108,0.00532199551178
四周,108,0.00532199551178
面对,108,0.00532199551178
多次,108,0.00532199551178
此后,108,0.00532199551178
无疑,108,0.00532199551178
再次,108,0.00532199551178
俗称,107,0.00527271777556
创,107,0.00527271777556
11月,107,0.00527271777556
碧,107,0.00527271777556
极其,107,0.00527271777556
两侧,107,0.00527271777556
报,107,0.00527271777556
加工,107,0.00527271777556
讲学,107,0.00527271777556
世祖,107,0.00527271777556
商贾,107,0.00527271777556
医家,107,0.00527271777556
动,107,0.00527271777556
势,107,0.00527271777556
超过,106,0.00522344003934
效果,106,0.00522344003934
合作,106,0.00522344003934
调,106,0.00522344003934
典当,106,0.00522344003934
实施,106,0.00522344003934
也许,106,0.00522344003934
味,106,0.00522344003934
7月,106,0.00522344003934
素质,106,0.00522344003934
繁衍,106,0.00522344003934
堪称,106,0.00522344003934
真实,106,0.00522344003934
做出,106,0.00522344003934
奏,106,0.00522344003934
利润,106,0.00522344003934
足,106,0.00522344003934
议,105,0.00517416230312
共有,105,0.00517416230312
考虑,105,0.00517416230312
匾额,105,0.00517416230312
国家级,105,0.00517416230312
十一,105,0.00517416230312
盆景,105,0.00517416230312
心理,105,0.00517416230312
改名,105,0.00517416230312
母,105,0.00517416230312
书籍,105,0.00517416230312
加快,105,0.00517416230312
确定,105,0.00517416230312
确实,105,0.00517416230312
普及,105,0.00517416230312
古人,105,0.00517416230312
合肥,105,0.00517416230312
反对,105,0.00517416230312
世代,105,0.00517416230312
深远,105,0.00517416230312
寓,105,0.00517416230312
有所,105,0.00517416230312
贤,105,0.00517416230312
选,105,0.00517416230312
傅,105,0.00517416230312
遗,104,0.0051248845669
大批,104,0.0051248845669
乡里,104,0.0051248845669
专,104,0.0051248845669
眼前,104,0.0051248845669
校,104,0.0051248845669
精心,104,0.0051248845669
豆腐,104,0.0051248845669
书写,104,0.0051248845669
潜,104,0.0051248845669
楚,104,0.0051248845669
鲜明,104,0.0051248845669
瓦,104,0.0051248845669
流行,104,0.0051248845669
稳定,104,0.0051248845669
巧,104,0.0051248845669
密切,104,0.0051248845669
天理,104,0.0051248845669
几百,103,0.00507560683068
智慧,103,0.00507560683068
店铺,103,0.00507560683068
浓厚,103,0.00507560683068
文房四宝,103,0.00507560683068
英,103,0.00507560683068
塔,103,0.00507560683068
日益,103,0.00507560683068
灯,103,0.00507560683068
页,103,0.00507560683068
发明,103,0.00507560683068
综合,103,0.00507560683068
海内外,103,0.00507560683068
常常,103,0.00507560683068
印刷,103,0.00507560683068
展览,102,0.00502632909446
命运,102,0.00502632909446
严重,102,0.00502632909446
